datetime_clean,demanda_ree_kwh,generacion_total_ree_kwh,renovables_ree_kwh,solar_esios_kwh,eolica_esios_kwh,consumo_casa_datadis_kwh,pvgis_meteo_var_0,pvgis_meteo_var_1,tmed,prec,tmin,tmax,sol,hrMedia,pvgis_prod_media_diaria_kwh,pvgis_prod_media_mensual_kwh
2020-01-16 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 08:10:00,,,,,,,,111.01,,,,,,,2.0,62.12
2020-01-16 09:10:00,,,,,,,,271.01,,,,,,,2.0,62.12
2020-01-16 10:10:00,,,,,,,,401.01,,,,,,,2.0,62.12
2020-01-16 11:10:00,,,,,,,,489.01,,,,,,,2.0,62.12
2020-01-16 12:10:00,,,,,,,,520.01,,,,,,,2.0,62.12
2020-01-16 13:10:00,,,,,,,,491.01,,,,,,,2.0,62.12
2020-01-16 14:10:00,,,,,,,,408.01,,,,,,,2.0,62.12
2020-01-16 15:10:00,,,,,,,,277.01,,,,,,,2.0,62.12
2020-01-16 16:10:00,,,,,,,,118.01,,,,,,,2.0,62.12
2020-01-16 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-16 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 08:10:00,,,,,,,,108.01,,,,,,,2.0,62.12
2020-01-17 09:10:00,,,,,,,,264.01,,,,,,,2.0,62.12
2020-01-17 10:10:00,,,,,,,,396.01,,,,,,,2.0,62.12
2020-01-17 11:10:00,,,,,,,,500.01,,,,,,,2.0,62.12
2020-01-17 12:10:00,,,,,,,,522.01,,,,,,,2.0,62.12
2020-01-17 13:10:00,,,,,,,,483.01,,,,,,,2.0,62.12
2020-01-17 14:10:00,,,,,,,,332.01,,,,,,,2.0,62.12
2020-01-17 15:10:00,,,,,,,,216.0,,,,,,,2.0,62.12
2020-01-17 16:10:00,,,,,,,,54.0,,,,,,,2.0,62.12
2020-01-17 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-17 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 08:10:00,,,,,,,,55.0,,,,,,,2.0,62.12
2020-01-18 09:10:00,,,,,,,,62.0,,,,,,,2.0,62.12
2020-01-18 10:10:00,,,,,,,,82.0,,,,,,,2.0,62.12
2020-01-18 11:10:00,,,,,,,,125.0,,,,,,,2.0,62.12
2020-01-18 12:10:00,,,,,,,,183.0,,,,,,,2.0,62.12
2020-01-18 13:10:00,,,,,,,,337.0,,,,,,,2.0,62.12
2020-01-18 14:10:00,,,,,,,,337.01,,,,,,,2.0,62.12
2020-01-18 15:10:00,,,,,,,,260.01,,,,,,,2.0,62.12
2020-01-18 16:10:00,,,,,,,,90.0,,,,,,,2.0,62.12
2020-01-18 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-18 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 08:10:00,,,,,,,,117.01,,,,,,,2.0,62.12
2020-01-19 09:10:00,,,,,,,,133.0,,,,,,,2.0,62.12
2020-01-19 10:10:00,,,,,,,,202.0,,,,,,,2.0,62.12
2020-01-19 11:10:00,,,,,,,,165.0,,,,,,,2.0,62.12
2020-01-19 12:10:00,,,,,,,,92.0,,,,,,,2.0,62.12
2020-01-19 13:10:00,,,,,,,,183.0,,,,,,,2.0,62.12
2020-01-19 14:10:00,,,,,,,,192.0,,,,,,,2.0,62.12
2020-01-19 15:10:00,,,,,,,,247.01,,,,,,,2.0,62.12
2020-01-19 16:10:00,,,,,,,,59.0,,,,,,,2.0,62.12
2020-01-19 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-19 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 08:10:00,,,,,,,,58.0,,,,,,,2.0,62.12
2020-01-20 09:10:00,,,,,,,,62.0,,,,,,,2.0,62.12
2020-01-20 10:10:00,,,,,,,,198.0,,,,,,,2.0,62.12
2020-01-20 11:10:00,,,,,,,,405.01,,,,,,,2.0,62.12
2020-01-20 12:10:00,,,,,,,,299.0,,,,,,,2.0,62.12
2020-01-20 13:10:00,,,,,,,,354.0,,,,,,,2.0,62.12
2020-01-20 14:10:00,,,,,,,,324.01,,,,,,,2.0,62.12
2020-01-20 15:10:00,,,,,,,,152.0,,,,,,,2.0,62.12
2020-01-20 16:10:00,,,,,,,,71.0,,,,,,,2.0,62.12
2020-01-20 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-20 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 08:10:00,,,,,,,,20.0,,,,,,,2.0,62.12
2020-01-21 09:10:00,,,,,,,,136.0,,,,,,,2.0,62.12
2020-01-21 10:10:00,,,,,,,,245.0,,,,,,,2.0,62.12
2020-01-21 11:10:00,,,,,,,,246.0,,,,,,,2.0,62.12
2020-01-21 12:10:00,,,,,,,,400.01,,,,,,,2.0,62.12
2020-01-21 13:10:00,,,,,,,,421.01,,,,,,,2.0,62.12
2020-01-21 14:10:00,,,,,,,,358.01,,,,,,,2.0,62.12
2020-01-21 15:10:00,,,,,,,,248.01,,,,,,,2.0,62.12
2020-01-21 16:10:00,,,,,,,,67.0,,,,,,,2.0,62.12
2020-01-21 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-21 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 08:10:00,,,,,,,,115.01,,,,,,,2.0,62.12
2020-01-22 09:10:00,,,,,,,,267.01,,,,,,,2.0,62.12
2020-01-22 10:10:00,,,,,,,,380.01,,,,,,,2.0,62.12
2020-01-22 11:10:00,,,,,,,,467.01,,,,,,,2.0,62.12
2020-01-22 12:10:00,,,,,,,,485.01,,,,,,,2.0,62.12
2020-01-22 13:10:00,,,,,,,,453.01,,,,,,,2.0,62.12
2020-01-22 14:10:00,,,,,,,,378.01,,,,,,,2.0,62.12
2020-01-22 15:10:00,,,,,,,,268.01,,,,,,,2.0,62.12
2020-01-22 16:10:00,,,,,,,,110.0,,,,,,,2.0,62.12
2020-01-22 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-22 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 08:10:00,,,,,,,,106.0,,,,,,,2.0,62.12
2020-01-23 09:10:00,,,,,,,,27.0,,,,,,,2.0,62.12
2020-01-23 10:10:00,,,,,,,,103.0,,,,,,,2.0,62.12
2020-01-23 11:10:00,,,,,,,,207.0,,,,,,,2.0,62.12
2020-01-23 12:10:00,,,,,,,,418.01,,,,,,,2.0,62.12
2020-01-23 13:10:00,,,,,,,,456.01,,,,,,,2.0,62.12
2020-01-23 14:10:00,,,,,,,,335.01,,,,,,,2.0,62.12
2020-01-23 15:10:00,,,,,,,,224.0,,,,,,,2.0,62.12
2020-01-23 16:10:00,,,,,,,,137.01,,,,,,,2.0,62.12
2020-01-23 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-23 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 08:10:00,,,,,,,,82.0,,,,,,,2.0,62.12
2020-01-24 09:10:00,,,,,,,,146.0,,,,,,,2.0,62.12
2020-01-24 10:10:00,,,,,,,,151.0,,,,,,,2.0,62.12
2020-01-24 11:10:00,,,,,,,,229.0,,,,,,,2.0,62.12
2020-01-24 12:10:00,,,,,,,,116.0,,,,,,,2.0,62.12
2020-01-24 13:10:00,,,,,,,,468.01,,,,,,,2.0,62.12
2020-01-24 14:10:00,,,,,,,,390.01,,,,,,,2.0,62.12
2020-01-24 15:10:00,,,,,,,,203.0,,,,,,,2.0,62.12
2020-01-24 16:10:00,,,,,,,,118.0,,,,,,,2.0,62.12
2020-01-24 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-24 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 08:10:00,,,,,,,,87.0,,,,,,,2.0,62.12
2020-01-25 09:10:00,,,,,,,,106.0,,,,,,,2.0,62.12
2020-01-25 10:10:00,,,,,,,,100.0,,,,,,,2.0,62.12
2020-01-25 11:10:00,,,,,,,,60.0,,,,,,,2.0,62.12
2020-01-25 12:10:00,,,,,,,,346.0,,,,,,,2.0,62.12
2020-01-25 13:10:00,,,,,,,,299.0,,,,,,,2.0,62.12
2020-01-25 14:10:00,,,,,,,,282.0,,,,,,,2.0,62.12
2020-01-25 15:10:00,,,,,,,,156.0,,,,,,,2.0,62.12
2020-01-25 16:10:00,,,,,,,,101.0,,,,,,,2.0,62.12
2020-01-25 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-25 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 08:10:00,,,,,,,,132.01,,,,,,,2.0,62.12
2020-01-26 09:10:00,,,,,,,,297.01,,,,,,,2.0,62.12
2020-01-26 10:10:00,,,,,,,,432.01,,,,,,,2.0,62.12
2020-01-26 11:10:00,,,,,,,,526.01,,,,,,,2.0,62.12
2020-01-26 12:10:00,,,,,,,,554.01,,,,,,,2.0,62.12
2020-01-26 13:10:00,,,,,,,,505.01,,,,,,,2.0,62.12
2020-01-26 14:10:00,,,,,,,,432.01,,,,,,,2.0,62.12
2020-01-26 15:10:00,,,,,,,,320.01,,,,,,,2.0,62.12
2020-01-26 16:10:00,,,,,,,,156.01,,,,,,,2.0,62.12
2020-01-26 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-26 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 08:10:00,,,,,,,,134.01,,,,,,,2.0,62.12
2020-01-27 09:10:00,,,,,,,,304.01,,,,,,,2.0,62.12
2020-01-27 10:10:00,,,,,,,,445.01,,,,,,,2.0,62.12
2020-01-27 11:10:00,,,,,,,,539.01,,,,,,,2.0,62.12
2020-01-27 12:10:00,,,,,,,,570.01,,,,,,,2.0,62.12
2020-01-27 13:10:00,,,,,,,,538.01,,,,,,,2.0,62.12
2020-01-27 14:10:00,,,,,,,,459.01,,,,,,,2.0,62.12
2020-01-27 15:10:00,,,,,,,,299.01,,,,,,,2.0,62.12
2020-01-27 16:10:00,,,,,,,,159.01,,,,,,,2.0,62.12
2020-01-27 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-27 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 08:10:00,,,,,,,,78.0,,,,,,,2.0,62.12
2020-01-28 09:10:00,,,,,,,,147.0,,,,,,,2.0,62.12
2020-01-28 10:10:00,,,,,,,,100.0,,,,,,,2.0,62.12
2020-01-28 11:10:00,,,,,,,,213.0,,,,,,,2.0,62.12
2020-01-28 12:10:00,,,,,,,,497.01,,,,,,,2.0,62.12
2020-01-28 13:10:00,,,,,,,,434.01,,,,,,,2.0,62.12
2020-01-28 14:10:00,,,,,,,,296.0,,,,,,,2.0,62.12
2020-01-28 15:10:00,,,,,,,,226.0,,,,,,,2.0,62.12
2020-01-28 16:10:00,,,,,,,,135.0,,,,,,,2.0,62.12
2020-01-28 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-28 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 08:10:00,,,,,,,,125.0,,,,,,,2.0,62.12
2020-01-29 09:10:00,,,,,,,,287.01,,,,,,,2.0,62.12
2020-01-29 10:10:00,,,,,,,,356.01,,,,,,,2.0,62.12
2020-01-29 11:10:00,,,,,,,,471.01,,,,,,,2.0,62.12
2020-01-29 12:10:00,,,,,,,,538.01,,,,,,,2.0,62.12
2020-01-29 13:10:00,,,,,,,,531.01,,,,,,,2.0,62.12
2020-01-29 14:10:00,,,,,,,,459.01,,,,,,,2.0,62.12
2020-01-29 15:10:00,,,,,,,,306.01,,,,,,,2.0,62.12
2020-01-29 16:10:00,,,,,,,,151.01,,,,,,,2.0,62.12
2020-01-29 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-29 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 08:10:00,,,,,,,,140.01,,,,,,,2.0,62.12
2020-01-30 09:10:00,,,,,,,,294.01,,,,,,,2.0,62.12
2020-01-30 10:10:00,,,,,,,,453.01,,,,,,,2.0,62.12
2020-01-30 11:10:00,,,,,,,,553.01,,,,,,,2.0,62.12
2020-01-30 12:10:00,,,,,,,,567.01,,,,,,,2.0,62.12
2020-01-30 13:10:00,,,,,,,,569.01,,,,,,,2.0,62.12
2020-01-30 14:10:00,,,,,,,,479.01,,,,,,,2.0,62.12
2020-01-30 15:10:00,,,,,,,,331.01,,,,,,,2.0,62.12
2020-01-30 16:10:00,,,,,,,,171.01,,,,,,,2.0,62.12
2020-01-30 17:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 18:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 19:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 20:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 21:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 22:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-30 23:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 00:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 01:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 02:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 03:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 04:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 05:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 06:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
2020-01-31 07:10:00,,,,,,,,0.0,,,,,,,2.0,62.12
